movie_id,title,budget,budget_log,revenue_usd,release_year,release_month,is_action,is_comedy,is_drama,is_horror,is_sciencefiction,is_animation,is_romance,is_thriller,num_genres,primary_genre,director_name,lead_actor,director_avg_past_rating,lead_actor_avg_rating,sidecast_avg_rating,genre_trend_score,imdb_rating
49051,The Hobbit: An Unexpected Journey,250000000,19.33697147982652,1021103568,2012,11,1,0,0,0,0,0,0,0,3,Adventure,Peter Jackson,Ian McKellen,7.383333333333334,6.869999999999999,6.478476890756303,161039490.8062575,7.0
109421,Side Effects,30000000,17.216707972959764,63372757,2013,2,0,0,1,0,0,0,0,1,3,Thriller,Steven Soderbergh,Jude Law,6.292307692307691,6.5473684210526315,6.328615384615385,-59540882.52586207,6.4
132344,Before Midnight,3000000,14.914123179965662,11176469,2013,4,0,0,1,0,0,0,1,0,2,Romance,Richard Linklater,Ethan Hawke,6.8999999999999995,6.861538461538462,6.949999999999999,-48860277.82352941,7.4
134374,Pain & Gain,25000000,17.034386422832473,86175291,2013,4,1,0,0,0,0,0,0,1,3,Thriller,Michael Bay,Mark Wahlberg,6.433333333333334,6.295454545454546,6.262424369747899,-59540882.52586207,6.1
116741,The Internship,58000000,17.87595358575207,44000000,2013,6,0,1,0,0,0,0,0,0,1,Comedy,Shawn Levy,Owen Wilson,5.942857142857143,5.925000000000001,6.070833333333334,-5856945.357648179,6.1
160588,Blue Jasmine,18000000,16.705882371415992,99206215,2013,7,0,1,1,0,0,0,0,0,2,Comedy,Woody Allen,Cate Blanchett,6.872727272727272,6.727777777777778,6.615714285714285,-5856945.357648179,7.0
106747,Machete Kills,12000000,16.300417291085605,15008161,2013,9,1,0,0,0,0,0,0,1,3,Action,Robert Rodriguez,Danny Trejo,5.8307692307692305,6.0,5.874433198380567,79781418.14488348,5.3
109091,The Counselor,25000000,17.034386422832473,71009334,2013,10,0,0,1,0,0,0,0,1,3,Thriller,Ridley Scott,Michael Fassbender,6.838461538461539,6.563636363636365,6.450075757575758,-59540882.52586207,5.0
57158,The Hobbit: The Desolation of Smaug,250000000,19.33697147982652,958400000,2013,12,0,0,0,0,0,0,0,0,2,Adventure,Peter Jackson,Martin Freeman,7.328571428571429,6.433333333333334,6.960606060606061,194582745.47292417,7.6
106646,The Wolf of Wall Street,100000000,18.420680753952364,392000694,2013,12,0,1,1,0,0,0,0,0,3,Crime,Martin Scorsese,Leonardo DiCaprio,7.346666666666666,7.147058823529411,6.321212121212122,88222135.89444445,7.9
76649,Pompeii,130000000,18.683045016112164,117831631,2014,2,1,0,1,0,0,0,1,0,5,Action,Paul W.S. Anderson,Kit Harington,5.877777777777777,5.0,6.288333333333334,127408203.96631205,5.2
91314,Transformers: Age of Extinction,210000000,19.162618093443648,1091405097,2014,6,1,0,0,0,1,0,0,0,3,Science Fiction,Michael Bay,Mark Wahlberg,6.4,6.343999999999999,5.7775,545153380.3684211,5.8
253235,And So It Goes,18000000,16.705882371415992,25312387,2014,7,0,1,1,0,0,0,1,0,3,Comedy,Rob Reiner,Michael Douglas,6.844444444444444,6.3,6.33939393939394,9400363.44975923,5.7
189,Sin City: A Dame to Kill For,65000000,17.989897843244528,39407616,2014,8,0,0,0,0,0,0,0,1,2,Crime,Robert Rodriguez,Mickey Rourke,5.792857142857143,6.109090909090909,6.318833943833943,-9143854.926984124,6.3
239678,This Is Where I Leave You,19800000,16.801192546169812,41296320,2014,9,0,1,1,0,0,0,0,0,2,Drama,Shawn Levy,Jason Bateman,5.9625,6.125000000000001,6.41875,-16996547.227713555,6.5
246403,Tusk,2800000,14.845130332288226,1826705,2014,9,0,1,0,1,0,0,0,0,2,Comedy,Kevin Smith,Michael Parks,6.409999999999999,6.75,6.177993295019157,9400363.44975923,5.1
210577,Gone Girl,61000000,17.926384438531027,369330363,2014,10,0,0,1,0,0,0,0,1,3,Mystery,David Fincher,Ben Affleck,7.277777777777778,6.254545454545456,6.064583333333332,93893928.12962963,7.9
100042,Dumb and Dumber To,40000000,17.50439003707821,169837010,2014,11,0,1,0,0,0,0,0,0,1,Comedy,Bobby Farrelly,Jim Carrey,5.869999999999999,6.337500000000001,6.171428571428571,9400363.44975923,5.4
147441,Exodus: Gods and Kings,140000000,18.757152987716434,268031828,2014,12,1,0,1,0,0,0,0,0,3,Adventure,Ridley Scott,Christian Bale,6.707142857142857,6.795000000000002,6.177499999999999,149108924.04435277,5.6
122917,The Hobbit: The Battle of the Five Armies,250000000,19.33697147982652,956019788,2014,12,1,0,0,0,0,0,0,0,3,Action,Peter Jackson,Martin Freeman,7.362500000000001,6.6000000000000005,7.248333333333333,127408203.96631205,7.1
190859,American Sniper,58800000,17.889652429875657,542307423,2014,12,1,0,0,0,0,0,0,0,2,War,Clint Eastwood,Bradley Cooper,6.8277777777777775,6.338461538461539,5.975,146256822.30555555,7.4
181533,Night at the Museum: Secret of the Tomb,127000000,18.65969765229688,349424282,2014,12,0,1,0,0,0,0,0,0,4,Adventure,Shawn Levy,Ben Stiller,6.022222222222222,6.188000000000001,6.299108138238572,149108924.04435277,6.1
87093,Big Eyes,10000000,16.118095750958314,28883511,2014,12,0,0,1,0,0,0,0,0,1,Drama,Tim Burton,Amy Adams,6.723076923076923,6.566666666666666,6.268698412698413,-16996547.227713555,6.8
241251,The Boy Next Door,4000000,15.201805169084134,52425855,2015,1,0,0,0,0,0,0,0,1,1,Thriller,Rob Cohen,Jennifer Lopez,5.700000000000001,5.7444444444444445,6.045833333333333,-36238339.65086207,4.1
286217,The Martian,108000000,18.497641794347754,630161890,2015,9,0,0,1,0,1,0,0,0,3,Drama,Ridley Scott,Matt Damon,6.633333333333334,6.666666666666666,6.435575757575758,45393446.61465098,7.6
285783,The Walk,35000000,17.370858648025116,61181942,2015,9,0,0,1,0,0,0,0,1,3,Adventure,Robert Zemeckis,Joseph Gordon-Levitt,6.916666666666667,6.714285714285714,6.715277777777779,-83395746.86040917,6.9
296098,Bridge of Spies,40000000,17.50439003707821,165478348,2015,10,0,0,1,0,0,0,0,1,2,Thriller,Steven Spielberg,Tom Hanks,7.003999999999998,7.096153846153846,6.35,-36238339.65086207,7.2
205775,In the Heart of the Sea,100000000,18.420680753952364,93820758,2015,11,1,0,1,0,0,0,0,1,5,Thriller,Ron Howard,Chris Hemsworth,6.6899999999999995,6.509090909090909,6.342499999999999,-36238339.65086207,6.5
300671,13 Hours: The Secret Soldiers of Benghazi,50000000,17.72753358339242,69411370,2016,1,1,0,1,0,0,0,0,1,5,Action,Michael Bay,James Badge Dale,6.345454545454545,6.625,6.675000000000001,110600716.59131205,7.0
